     0.195     2.180     4.702     5.397     0.968     0.455     0.545     2.000
     2.381     1.816     1.858     1.820    -1.480     0.496     0.504     2.000
     2.730     3.983     4.033     4.807     1.251     0.245     0.755     2.000
     1.600     4.257     5.501     7.157     0.722     0.076     0.924     2.000
    -0.046     1.279    -0.407    -0.507    -1.282     0.947     0.053     1.000
     0.427    -0.934    -0.122     0.216     0.555     0.987     0.013     1.000
     3.557     4.986     6.630     6.623     0.658     0.021     0.979     2.000
     2.595     4.575     6.492     8.729    -0.476     0.010     0.990     2.000
     1.965     4.872     7.889     9.466     0.975     0.012     0.988     2.000
     2.081     1.575     1.579     1.923    -0.837     0.659     0.341     1.000
     1.415    -0.572    -1.953    -4.171    -0.800     0.994     0.006     1.000
     4.186     5.387     7.519     7.994    -0.428     0.003     0.997     2.000
     1.467     1.782     2.603     1.286     0.407     0.793     0.207     1.000
    -0.343     2.623     3.177     4.073    -1.193     0.399     0.601     2.000
     1.173     0.926     1.633     3.406     0.098     0.788     0.212     1.000
     1.470    -0.041    -0.382    -1.291     0.396     0.983     0.017     1.000
     0.099     0.444    -0.210     0.960    -0.050     0.966     0.034     1.000
     2.841     5.018     6.705     7.907     1.464     0.029     0.971     2.000
    -0.313     1.669     4.911     4.264     0.036     0.473     0.527     2.000
     3.165     4.355     5.563     9.665    -0.195     0.011     0.989     2.000
     0.185    -0.646     0.600     0.732    -0.168     0.967     0.033     1.000
     1.607     0.695     0.197     3.457    -0.085     0.847     0.153     1.000
     0.039     1.745     0.891    -0.118    -0.434     0.926     0.074     1.000
     0.944     0.472     1.389    -0.506    -0.502     0.926     0.074     1.000
     2.869     4.819     7.735     8.708     0.157     0.007     0.993     2.000
     0.777     3.589     3.164     3.109    -0.878     0.338     0.662     2.000
     0.874     2.242     3.912     4.387     1.625     0.646     0.354     1.000
     2.192     0.751     2.118     3.086     0.475     0.756     0.244     1.000
     2.862     3.622     4.132     5.014    -0.431     0.102     0.898     2.000
     1.789     1.848     1.825     2.670    -1.164     0.532     0.468     1.000
     3.085     3.770     4.157     4.693    -0.996     0.071     0.929     2.000
     2.148     2.033     6.216     5.389     2.300     0.341     0.659     2.000
    -0.052     2.666     2.423     3.971     0.102     0.648     0.352     1.000
     2.801     2.817     4.629     4.202    -0.305     0.150     0.850     2.000
     2.445     4.746     6.876     8.271    -0.982     0.007     0.993     2.000
     2.625     2.651     2.312     1.697    -1.538     0.354     0.646     2.000
     2.504     5.173     5.334     6.195     0.877     0.063     0.937     2.000
     3.019     5.143     6.341     8.653    -0.280     0.008     0.992     2.000
     3.086     5.303     7.576    10.892     0.148     0.003     0.997     2.000
     2.592     2.470     2.635     2.915    -0.185     0.447     0.553     2.000
     3.163     2.046     4.337     4.359     0.860     0.310     0.690     2.000
     1.098     1.226     0.800    -0.676    -1.198     0.889     0.111     1.000
     2.279     5.048     4.146     6.734    -2.088     0.017     0.983     2.000
     2.079     4.108     4.532     5.029     0.727     0.177     0.823     2.000
     2.198     1.912     2.680     2.652    -1.338     0.376     0.624     2.000
     3.254     4.314     5.906     6.058     0.385     0.041     0.959     2.000
     1.293     1.163     1.652     2.052     1.459     0.919     0.081     1.000
     2.892     6.332     6.087     7.547     0.197     0.012     0.988     2.000
    -1.914    -2.971    -1.559    -2.149     0.627     0.999     0.001     1.000
     1.112     0.235     0.730     1.077     0.042     0.935     0.065     1.000
     3.219     3.224     5.241     5.162    -0.911     0.049     0.951     2.000
     0.792    -0.282    -1.193    -0.862    -1.203     0.974     0.026     1.000
     1.603     3.286     3.911     4.617    -0.344     0.210     0.790     2.000
     3.137     1.280    -0.323    -0.527    -2.459     0.724     0.276     1.000
    -1.149    -0.398    -1.591    -1.430     0.912     0.998     0.002     1.000
     0.837     1.307     3.797     4.388    -0.155     0.479     0.521     2.000
     0.738     0.903    -1.435    -1.207    -1.139     0.970     0.030     1.000
     0.326     2.505     3.604     3.937     0.500     0.572     0.428     1.000
     0.958     0.675     3.418     1.110    -0.430     0.756     0.244     1.000
    -0.499    -0.078     1.195     1.918    -1.174     0.897     0.103     1.000
     4.170     4.487     5.109     5.902     1.187     0.064     0.936     2.000
     3.513     2.287     4.891     7.602     1.133     0.108     0.892     2.000
     0.492     3.017     3.476     4.978    -0.256     0.332     0.668     2.000
     0.350     1.342     1.958     3.153    -1.070     0.665     0.335     1.000
     0.337     1.614     3.203     4.927    -0.030     0.536     0.464     1.000
     0.940     4.461     2.655     5.272    -0.074     0.264     0.736     2.000
     1.825     0.859     0.280     1.566    -1.561     0.774     0.226     1.000
     0.244    -0.399     0.295    -2.841    -2.181     0.964     0.036     1.000
     0.768     1.211     1.976     4.473     0.969     0.803     0.197     1.000
     0.999     1.190     2.103     1.444     1.292     0.919     0.081     1.000
     1.594     2.997     4.162     5.083    -0.773     0.150     0.850     2.000
     4.879     4.623     3.657     3.930    -0.377     0.063     0.937     2.000
     4.403     5.573     5.884     5.624     0.643     0.023     0.977     2.000
     1.881     0.772     1.609     0.975    -1.613     0.698     0.302     1.000
     0.854     0.256     3.519     3.822     0.471     0.726     0.274     1.000
    -0.547     0.941     0.338     2.091     0.959     0.968     0.032     1.000
     2.157     2.984     2.629     5.920    -1.330     0.131     0.869     2.000
     4.131     6.411     7.520    10.677     0.304     0.002     0.998     2.000
     0.801    -0.125     1.792     0.263    -1.963     0.817     0.183     1.000
     1.444     2.813     6.117     8.366    -1.163     0.024     0.976     2.000
    -1.879     0.145    -0.438    -0.082    -0.029     0.990     0.010     1.000
     2.917     4.052     5.190     7.145     0.117     0.041     0.959     2.000
     0.868     4.123     4.450     5.018    -0.811     0.119     0.881     2.000
    -0.747     0.561    -0.407     0.398    -0.285     0.976     0.024     1.000
     1.515     2.058     1.143     2.649     1.679     0.899     0.101     1.000
     1.491     2.246     2.133     2.173    -0.719     0.596     0.404     1.000
     1.167     0.622     2.824     3.016    -0.034     0.724     0.276     1.000
