2316	69.44	68.64	69.54	75.75	71.16	.
2317	45.37	49.23	50.53	.	48	.
2318	.	.	.	.	.	.
2319	39.13	32.28	.	.	.	.
2320	.	.	.	41.36	.	.
2321	45.09	53.46	58.07	58.49	55.6	.
2322	46.46	53.52	51.86	.	.	.
2323	40.91	29.55	37.12	.	.	.
2324	.	.	.	41.74	48.45	51.33
2325	52.77	56.91	53.32	62.3	.	.
2326	55.08	.	53.25	58.67	58.41	.
2327	.	.	.	.	.	72.17
2328	.	.	.	72.81	.	.
2329	48.85	49.56	54.63	61.16	59.83	63.74
2330	45.96	48.37	56.08	49.45	60.52	.
2331	.	.	.	63.6	63.94	.
2332	45.52	.	39.25	.	.	.
2333	35.98	57.74	62.32	.	68.67	66.97
2334	.	.	.	69.28	68.37	67.82
2335	68.8	66.76	70.58	64.6	67.16	.
2336	.	.	.	50.97	58.91	60.82
2337	72.56	69.1	67.09	72.72	68.56	75.65
2338	56.31	59.77	64.29	64.99	68.07	66.93
2339	39.31	49.43	59.81	62.67	68.52	.
2340	40.75	46.47	43.37	52.41	.	.
2341	44.59	47.46	44.34	46.31	.	.
2342	.	.	.	50.4	.	.
2343	.	.	.	71.52	74.69	76.51
2344	.	.	.	42.84	47.27	46.07
2345	42.62	52.78	58.09	63.81	56.08	64.18
2346	.	.	.	62.2	73.76	.
2347	.	.	.	66.1	66.42	59.06
2348	40.97	49.1	.	.	.	.
2349	.	.	.	64.23	72.38	68.04
2350	63.24	59.06	58.39	58.36	58.61	53.51
2351	.	.	.	72.92	70.21	74.94
2352	60.97	.	65.92	66.39	59.74	.
2353	.	.	.	62.02	62.54	70.21
2354	.	.	.	40.39	.	37.46
2355	.	.	.	46.67	51.52	47.9
2356	55.09	59.67	63.81	65.48	.	.
2357	.	.	.	56.02	58.73	.
2358	.	.	.	48.72	.	.
2359	.	.	.	72.07	70.8	73.43
2360	.	.	.	53.89	.	.
2361	63.48	64.01	56.72	76.99	.	.
2362	61.4	63.81	.	70.93	72.72	.
2363	63.94	64.46	71.22	.	.	.
2364	.	.	.	44.11	49.73	61.2
2365	56.76	67.34	73.55	73.79	77.31	.
2366	.	.	.	61.85	66.81	65.91
2367	.	.	.	60.67	65.28	.
2368	.	.	.	67.33	.	60.36
2369	.	.	.	51.99	52.25	49.78
2370	47.55	48.11	59.6	59.51	66.88	66.76
2371	.	.	.	55.59	67.49	70.9
2372	.	.	.	53.81	59.44	61.18
2373	.	.	.	79.02	77.68	79.71
2374	.	.	.	75.08	.	.
2375	.	.	.	40.99	40.31	40.26
2376	61.09	54.65	64.53	.	.	.
2377	.	.	.	49.43	56.52	.
2378	.	.	.	54.62	53.42	62.14
2379	43.53	41.15	65.25	61.28	72.92	75.07
2380	.	.	.	59.8	56.69	.
2381	55.51	57.36	61.78	63.89	65.52	.
2382	33.31	29.95	.	.	.	.
2383	.	.	.	70.62	76.48	.
2384	56.34	49.51	60.81	63.93	60.06	54.1
2385	.	.	.	59.05	71.08	68.28
2386	43.38	.	61.31	60.49	67.27	.
2387	64.39	.	72.29	77.21	.	.
2388	49.19	53.12	57.17	61.37	.	56.02
2389	.	.	.	69.11	.	71.93
2390	58.68	60.28	66.04	68.32	72.26	79.76
2391	40.65	49.27	50.57	41.7	49.45	.
2392	.	.	.	66.26	.	.
2393	.	.	.	81.47	81.11	81.64
2394	46.1	42.02	70.76	.	66.85	74.94
2395	.	.	.	46.73	.	.
2396	45.83	52.43	.	.	.	.
2397	.	.	.	42.33	55.22	66.87
2398	.	.	.	64.68	68.73	76.09
2399	.	.	.	56.33	57.93	59.77
2400	47.86	41.59	56.21	64.71	.	63.15
2401	46.68	50.34	60.4	62.94	63.48	68.84
2402	.	.	.	73.89	82.1	87.24
2403	61.14	60.15	62.27	.	.	75.98
2404	37.11	58.21	58.84	62.66	.	66.28
2405	59.14	67.31	65.42	72.52	71.42	70.89
2406	.	.	.	53.92	55.44	67.62
2407	53.78	57.52	.	.	.	.
2408	.	.	.	54.13	66.86	78.28
2409	.	.	.	46.87	48.42	56.54
2410	.	.	.	57.04	.	58.58
2411	40.73	.	.	43.12	.	.
2412	51.91	59.68	70.85	70.91	.	.
2413	.	.	.	43.06	.	.
2414	58.43	58.48	65.32	73.35	.	.
2415	.	.	.	68.42	67.16	74.79
2416	.	.	.	56.73	57.32	.
2417	52.31	54.39	62.77	58.94	64.91	64.84
2418	39.87	39.02	46.6	39.29	.	.
2419	49.6	54.38	62.72	66.46	66.4	.
2420	33.91	28.29	41.87	.	.	.
2421	.	.	.	70.38	74.62	.
2422	42.32	.	.	.	.	.
2423	.	.	.	39.66	38.07	36.1
2424	66.21	66.3	70.86	69.81	.	.
2425	.	.	.	71.16	.	.
2426	56.62	71.38	.	.	64.53	65.24
2427	29.12	38.63	39.71	46.77	43.09	54.29
2428	.	.	.	70.79	75.53	75.87
2429	44.07	39.69	41.26	51.57	.	.
2430	.	.	.	53.26	48.63	58.18
2431	.	.	.	66.83	72.24	79.07
2432	.	.	.	50.63	58.26	.
2433	.	.	.	54.84	62.92	65.9
2434	55.59	60.49	62	66.71	65.77	77.08
2435	59.59	.	.	.	53.4	67.88
2436	36.76	39.15	53.38	56.79	64.43	62.39
2437	63.01	71.42	70.42	73.52	79.04	81.68
2438	36.12	51.57	.	.	.	.
2439	61.62	71.89	67.66	70.97	77.6	.
2440	.	.	.	77.23	76.74	73.21
2441	52.06	.	.	.	.	.
2442	.	.	.	52.96	50.97	54.02
2443	45.76	41.88	48.86	.	.	.
2444	41.92	.	.	.	.	.
2445	.	.	.	63.32	70.37	.
2446	50.77	57.76	60.67	62.77	.	62.51
2447	55.15	61.29	63.37	65.98	.	.
2448	.	.	.	38.55	.	.
2449	.	.	.	81.95	.	.
2450	31.38	38.31	46.04	39.09	42.79	.
2451	.	.	.	64.87	.	.
2452	40.4	67.11	.	.	63.18	63.83
2453	51.81	53.44	51.39	.	.	.
2454	.	.	.	54.17	.	.
2455	.	.	.	63.84	74.59	68.33
2456	.	.	.	34.81	.	.
2457	59.04	.	73.61	67.25	.	.
2458	45.48	.	.	.	.	.
2459	48.86	.	69.43	74.2	80.09	.
2460	39.6	43.64	43.69	54.07	45.4	.
2461	.	.	.	.	.	.
2462	.	.	.	67.86	67.02	.
2463	44.71	38.84	54.83	.	.	.
2464	43.02	48.13	53.45	45.25	.	46
2465	59.23	62.07	.	.	.	.
2466	36.62	53.63	67.93	.	66.97	67.87
2467	60.01	59.33	71.68	74.63	.	79.88
2468	.	.	.	73.04	81.91	.
2469	57.6	59.55	63.9	62.14	62.65	.
2470	.	.	.	57.67	52.32	52.46
2471	41.77	.	47	55.48	58.84	.
2472	.	.	.	67.95	.	.
2473	.	.	.	50.91	.	57.2
2474	53.37	51.28	62.29	65.74	61.93	57.5
2475	.	.	.	.	.	.
2476	41.73	40.25	.	.	.	.
2477	.	.	.	77.9	80.36	79.15
2478	.	.	.	56.38	63.45	.
2479	.	.	.	44.87	54.66	55.73
2480	.	.	.	41.75	47.81	48.52
2481	.	.	.	75.12	75.07	76.87
2482	44.21	48.93	56.2	52.22	47.15	42.95
2483	.	.	.	59.91	.	.
2484	.	.	.	47.82	57.29	61.34
2485	39.86	.	42.21	47.94	.	.
2486	.	.	.	43.04	.	55.89
2487	57.25	72.25	72.81	72.92	.	.
2488	50.58	46.82	61.95	68.36	69.12	.
2489	47.63	55.36	53.19	.	.	.
2490	72.92	.	77.37	.	.	.
2491	.	.	.	68.93	.	68.56
2492	.	.	.	61.02	.	.
2493	.	.	.	57.73	57.14	62.62
2494	45.31	51.26	48.62	57.36	52.56	.
2495	50.97	46.51	.	.	.	.
2496	.	.	.	.	.	.
2497	.	.	.	83.09	83.53	87.16
2498	39.4	51.46	48.33	61.24	53.09	46.34
2499	.	.	.	55.35	55.35	.
2500	57.82	62.65	62.83	.	.	67.6
2501	42.25	.	.	.	.	.
2502	69.85	72.71	77.52	80.57	83.65	85.14
2503	.	.	.	55.13	59.19	60.9
2504	.	.	.	54.42	57.7	.
2505	.	.	.	59.84	64.43	75.11
2506	.	.	.	49.06	59.2	.
2507	.	.	.	61.49	70.37	65.08
2508	56.45	50.61	67.55	.	.	.
2509	.	.	.	69.29	75.56	75.81
2510	58.93	66.88	69.1	72.21	.	.
2511	58.73	.	.	.	.	.
2512	.	.	.	80.51	84.06	85.08
2513	.	.	.	58.24	55.61	.
2514	44.72	47.2	51.39	52.17	60.62	.
2515	.	.	.	56.91	65.13	61.5
2516	.	.	.	66.04	63.71	57.65
2517	.	.	.	55.67	59.15	61.78
2518	.	.	.	66.02	69.93	67.24
2519	.	.	.	55.43	64.54	63.33
2520	.	.	.	57.95	61.93	66.72
2521	.	.	.	50.42	65.15	70.83
2522	35.22	67.11	61.33	.	.	.
2523	.	.	.	63.24	64.12	71.13
2524	41.61	53.55	56.16	.	61.84	66.48
2525	48.7	57.24	67.42	72.63	74.67	74.3
2526	.	.	.	61.51	57.75	.
2527	32.93	41.2	48.95	.	50.05	.
2528	35.23	44.17	45.65	44.27	53.16	.
2529	.	.	.	64.38	.	.
2530	.	.	.	44.19	67.18	.
2531	41.01	54.46	57.19	51.7	53.21	.
2532	.	.	.	72.12	74.05	69.15
2533	.	.	.	54.58	70.32	.
2534	67.13	69.81	75.61	.	.	.
2535	57.2	56.42	58.54	59.96	62.24	.
2536	.	.	.	62.66	.	44.27
2537	.	.	.	54.84	.	.
2538	.	.	.	68.84	67.54	73.98
2539	40.52	55.46	62.56	67.86	70.2	72.08
2540	58.55	62.96	.	.	.	.
2541	.	.	.	72.99	72.74	77.32
2542	46.44	64.39	64.94	59.53	68.72	.
2543	40.01	.	.	.	.	.
2544	37.6	.	37.88	.	.	38.16
2545	52.16	59.17	57.68	64.08	67.43	75.65
2546	.	.	.	66.14	71.51	70.4
2547	46.56	52.26	54.08	60.8	.	45.31
2548	46.28	63.26	62.42	70.78	70.02	72.62
2549	.	.	.	49.46	.	.
2550	.	.	.	54.53	67.22	70.13
2551	.	.	.	71.81	83.09	.
2552	67.59	67.58	71.15	71.77	75.73	.
2553	49.21	.	.	.	.	.
2554	54.49	60.04	64.65	67.34	71.37	74.61
2555	46.94	.	61.86	.	.	.
2556	42.54	.	38.56	53.54	.	.
2557	.	.	.	55.66	58.88	58.21
2558	61.18	60.94	.	.	.	.
2559	58.76	69.13	62.98	73.13	80.76	.
2560	.	.	.	54.77	.	44.62
2561	35.22	49.37	42.35	44.51	.	46.15
2562	.	.	.	52.31	47.4	.
2563	58.77	62.24	69.95	70.5	.	78.59
2564	33.21	43.58	44.81	.	.	.
2565	.	.	.	68.87	76.29	.
2566	53.23	54.02	64.23	57.57	65.67	.
2567	.	.	.	52.41	68.59	70.06
2568	44.39	60.59	66.59	.	.	.
2569	54.35	.	56.11	50.29	.	.
2570	.	.	.	57.96	.	59.89
2571	.	.	.	52.18	.	.
2572	.	.	.	70.44	70.45	.
2573	63.11	71.05	.	61.39	.	.
2574	.	.	.	44.09	39.93	.
2575	36.96	36.77	65.26	70.57	70.78	67.61
2576	53.76	60.41	69.83	68.57	70.38	.
2577	42.06	.	.	.	.	.
2578	68.89	.	62.53	.	.	.
2579	.	.	.	54.44	.	.
2580	44.08	50.11	61.58	59.44	.	.
2581	68.24	.	.	.	.	.
2582	.	.	.	.	.	.
2583	45.64	52.11	61.85	61.38	68.36	64.97
2584	41.65	37.66	.	.	.	.
2585	.	.	.	49.43	50.23	46.33
2586	54.88	56.75	60.45	61.91	69.6	.
2587	.	.	.	60.26	65.53	63.14
2588	.	.	.	71.55	66.74	64.58
2589	.	.	.	50.27	.	.
2590	39.75	47.52	49.11	59.64	52.78	45.47
2591	.	.	.	57.07	59.28	.
2592	.	.	.	68.49	69.77	.
2593	51.37	52.94	64.82	65.79	69.13	.
2594	.	.	.	67.41	73.13	73.4
2595	.	.	.	69.04	70.69	67.52
2596	.	62.95	66.66	.	.	.
2597	44.76	53	55.69	56.27	.	65.61
2598	59.14	68.39	72.54	79.11	79.57	81.7
2599	72.69	67.07	72.31	74.27	82.3	81.54
2600	.	.	.	58.16	66.82	61.7
2601	42.06	.	.	.	.	.
2602	.	.	.	51.41	63.73	68.12
2603	.	.	.	45.77	59.37	71.42
2604	65.97	.	.	.	.	.
2605	55.08	54	57.14	60.34	66.27	66.93
2606	49.54	.	.	50.61	.	.
2607	.	.	.	73.42	.	.
2608	.	.	.	64.85	65.36	65.37
2609	41.78	47.78	51.66	.	.	.
2610	64.75	63.37	.	.	.	.
2611	.	.	.	59.32	.	51.76
2612	.	.	.	48.89	.	.
2613	.	.	.	71.83	78.27	79.58
2614	45.57	47.21	56.59	53.97	57.27	.
2615	.	.	.	41.32	62.43	.
2616	53.15	.	64.81	66.54	76.31	83
2617	52.5	.	54.94	61.83	.	68.28
2618	61.5	67.31	66.95	69.48	73.74	77.84
2619	54.48	.	60.59	62.69	67.29	.
2620	63.12	58.49	60.8	64.23	63.14	61.85
2621	63.76	67.22	70.22	.	.	78.47
2622	54.1	63.1	60.53	66.74	.	.
2623	50.07	42.57	53.06	62.92	57.38	56.79
2624	.	.	.	48.33	67.78	71.68
2625	59.16	61.58	70	64.52	68.03	61.38
2626	54.27	.	.	.	.	.
2627	37.72	36.65	38.85	35.89	35.81	.
2628	47.31	42.67	44.97	41.52	42.01	.
2629	.	.	.	57.48	57.57	61.66
2630	49.53	58.05	59.7	61.41	65.22	67.5
2631	.	.	.	56.44	.	.
2632	39.75	46.96	46.53	51.09	.	56.17
2633	.	.	.	58.51	.	.
2634	48.33	56.67	68.28	61.31	.	.
2635	56.68	61.03	61.32	70.3	73.66	75.3
2636	54.93	64.63	64.56	62.4	66.7	67.26
2637	42.96	55.21	62.81	66.73	65.69	69.08
2638	53.81	61.16	70.91	.	77.77	77.45
2639	.	.	.	64.34	69.51	69.72
2640	.	.	.	74.98	.	.
2641	65.73	67.95	70.85	71.29	.	73.23
2642	44.14	46.95	56.85	51.79	64.89	.
2643	58.08	.	71.32	.	65.94	.
2644	.	.	.	67.98	69.8	62.73
2645	59.63	62.95	73.31	65.83	.	.
2646	.	.	.	50.58	62.58	62.14
2647	56.06	.	.	.	.	.
2648	.	.	.	58.38	54.17	64.64
2649	.	.	.	66.77	.	.
2650	65.68	66.67	73.52	68.86	74.33	.
2651	31.27	33.49	42.27	.	.	.
2652	63.22	59.23	60.36	62.95	.	.
2653	51.47	.	.	.	.	.
2654	.	.	.	61.96	76.25	70.34
2655	.	.	.	52.24	47.58	49.37
2656	.	.	.	61.7	.	.
2657	58.72	54.37	54.12	60.28	64	.
2658	42.93	.	34.8	45.35	49.37	42.19
2659	46.72	50.33	.	.	.	.
2660	.	.	.	60.37	55.01	52.36
2661	56.7	.	67.51	73.92	82.2	77.59
2662	47.11	64.42	.	.	.	.
2663	39.25	.	39.9	44.72	.	.
2664	38.06	52.38	59.29	60.01	.	.
2665	49.52	.	.	.	.	.
2666	.	.	.	.	.	.
2667	.	.	.	81.53	79.07	80.39
2668	.	.	.	69.97	75.17	74.07
2669	46.2	46.88	43.16	54.23	.	.
2670	.	.	.	75.88	76.47	67.68
2671	33.26	.	37.62	35.07	31	.
2672	47.7	58.72	65	63.39	66.24	63.87
2673	59.77	67.25	68.98	69.12	77.24	71.58
2674	56.19	57.88	69.7	.	61.77	68.48
2675	.	.	.	60.02	.	.
2676	55.14	51.18	49.71	65.52	.	.
2677	50.2	51.81	55.9	67.58	62.12	.
2678	.	.	.	56.85	66.11	.
2679	64.06	76.09	79.17	78.95	79.79	86.45
2680	52.31	53.67	.	67.6	64.35	.
2681	.	.	.	75.56	75.71	66.35
2682	44.92	.	.	.	.	.
2683	38.84	53.14	55.65	.	48.37	53.57
2684	.	.	.	.	.	.
2685	.	.	.	47.81	.	.
2686	.	.	.	64.81	70.06	71.47
2687	52.76	55.49	.	70.49	.	.
2688	.	.	.	49.92	52.78	53.61
2689	56.23	.	67.38	78.25	.	.
2690	.	.	.	71.13	.	.
2691	36.74	40.55	47.71	54.52	55.98	52.4
2692	36.76	61.36	59.62	.	56.56	.
2693	46.75	53.56	55.3	58.22	54.06	53.29
2694	40.37	.	.	.	.	.
2695	57.61	57.86	55.31	65.18	64.27	65.22
2696	.	.	.	67.07	70.79	70.86
2697	48.58	64.15	70.28	67.28	74.11	.
2698	.	.	.	59.95	66.5	60.83
2699	46.81	50.43	51.53	52.37	60.48	.
2700	.	.	.	68.62	74.52	78.45
2701	47.77	51.58	.	61.32	67.85	.
2702	.	.	.	70.38	77.97	80.13
2703	50.46	.	53.03	.	51.38	.
2704	.	.	.	80.09	83.16	80.36
2705	.	.	.	43.36	48.66	.
2706	.	.	.	62.49	.	.
2707	55.33	57.67	69.24	63.68	63.39	.
2708	34.09	33.27	52.49	52.81	.	.
2709	65.06	71.23	72.73	.	77.07	77.36
2710	54.44	.	54.7	49.53	.	.
2711	.	.	.	63.44	63.51	.
2712	.	.	.	57.21	61.87	.
2713	.	.	.	55.48	53.75	50.46
2714	.	.	.	65.16	70.54	71.76
2715	.	.	.	45.21	.	.
2716	61.2	58.59	67.42	70.96	72.62	76.34
2717	.	.	.	70.57	70.35	72.66
2718	41.47	44.07	56.53	57.69	52.88	.
2719	53.28	71.71	.	71.27	75.9	80.98
2720	45.34	54.9	54.27	62.95	.	.
2721	44.05	50.65	.	.	.	.
2722	44.23	.	40.78	38.49	54.19	.
2723	42.99	52.34	55.43	57.2	.	.
2724	42.51	39.88	.	.	.	.
2725	.	.	.	58.08	.	58.63
2726	34.91	35.29	.	.	.	.
2727	.	.	.	43.44	45.04	46.98
2728	.	.	.	66.48	.	.
2729	67.88	72.88	74.94	80.78	82.3	80.33
2730	.	.	.	66.94	67.31	66.03
2731	42.76	46.9	61.58	70.28	63.58	68.6
2732	69.71	71.99	66.38	.	.	.
2733	.	.	.	76.22	.	.
2734	39.91	.	.	.	.	.
2735	.	.	.	71.27	.	73.44
2736	.	.	.	77.92	82.73	91.67
2737	50.13	57.81	62.39	68.01	67.32	63.06
2738	45.36	38.17	.	.	.	.
2739	.	.	.	59.16	54.27	61.99
2740	40.89	39.53	47.17	43.58	.	.
2741	62.24	.	.	.	.	.
2742	41.45	.	52.83	56.7	.	.
2743	.	.	.	70.91	72.63	72.98
2744	.	.	.	56.28	50.73	68.29
2745	.	.	.	.	35.41	.
2746	37.87	48.96	53.68	57.97	57.02	49.7
2747	46.67	.	.	.	.	52.46
2748	37.82	.	.	.	.	.
2749	.	.	.	71.96	73.68	.
2750	51.39	59.41	60.93	63.77	64.74	66.43
2751	.	.	.	77.04	84.3	83.65
2752	51.02	.	59.7	52.93	57.38	.
2753	.	.	.	64.97	66.94	.
2754	.	.	.	65.64	74.98	71.89
2755	55.99	49.66	45.37	64.76	.	.
2756	.	.	.	65	.	60.59
2757	55.33	56.92	.	.	.	.
2758	.	.	.	51.51	54.7	52.59
2759	49.98	57.88	57.71	56.61	64.02	.
2760	.	.	.	63.47	72.63	70.21
2761	49.1	59.79	63.19	68.11	60.93	.
2762	.	.	.	51.97	.	.
2763	54.29	67.78	63.89	71.14	76.89	76.77
2764	.	.	.	53.13	66.87	69.56
2765	44.28	47.66	44.38	60.84	64.7	61.73
2766	64.54	66.63	69.57	73.27	75.44	82.94
2767	.	.	.	57.57	52.02	.
2768	63.3	.	59.35	67.46	65.55	.
2769	.	.	.	65.75	67.17	.
2770	.	.	.	55.77	61.39	58.15
2771	.	.	.	72.48	70.21	72.89
2772	.	.	.	50.12	.	.
2773	54.45	60.27	69.04	.	78.2	.
2774	.	.	.	59.23	59.79	.
2775	48.44	39.76	37.93	34.32	41.94	45.24
2776	54.32	.	57.24	76.11	.	.
2777	.	.	.	52.75	72.37	69.07
2778	.	.	.	45.39	51.64	.
2779	50.69	.	.	.	.	.
2780	.	.	.	68.49	.	.
2781	.	.	.	41.55	.	44.67
2782	.	.	.	58.58	.	71.71
2783	35.26	46.94	44.94	52.22	52.07	48.61
2784	37.21	.	.	.	.	.
2785	.	.	.	68.25	69.62	70.4
2786	.	.	.	66.83	69.61	.
2787	.	.	.	47.24	55.13	.
2788	47.02	66.45	74.09	76.43	.	.
2789	.	.	.	75.78	76.38	79.76
2790	.	.	.	56.7	60.26	68.27
2791	.	.	.	55.01	54.06	60.14
2792	66.22	75.04	76.42	77.79	.	.
2793	35.37	31.73	47.08	.	.	42.32
2794	.	.	.	64.26	71.92	76.56
2795	62.39	67.43	70.62	66.81	73.79	72.45
2796	.	.	.	57.69	.	.
2797	69.47	68.36	69.88	76.34	80.97	85.53
2798	43.98	55.65	59.25	63.17	65.18	61.38
2799	27.46	37.93	39.83	.	.	.
2800	52.91	58.22	66.61	62.38	73.25	74.37
2801	.	.	.	74.92	78.02	.
2802	.	.	.	50.13	.	.
2803	.	.	.	64.8	60.88	.
2804	64.48	72.39	71.35	74.48	78.55	.
2805	.	.	.	64.43	65.28	65.55
2806	61.34	63.3	67.29	.	.	70.1
2807	.	.	.	62.63	58.44	.
2808	58.41	.	.	.	.	.
2809	.	.	.	60.81	64.63	63.54
2810	59.19	67.34	68.27	65.14	69	66.94
2811	.	.	.	63.29	.	52.9
2812	.	.	.	64.07	76.84	69.72
2813	.	.	.	51.73	.	.
2814	.	.	.	56.28	.	.
2815	41.78	34.98	34	.	.	.
2816	40.18	34.79	45.66	49.56	43.54	44.04
2817	.	.	.	44.5	41.75	50.08
2818	43.09	53.94	50.41	.	.	.
2819	.	.	.	66.15	74.54	72.82
2820	50.18	.	65.11	62.68	.	.
2821	52.54	44.87	52.57	52.72	.	.
2822	44.79	.	.	.	.	.
2823	.	.	.	62.93	63.69	.
2824	.	.	.	58.06	63.58	63.95
2825	56.31	56.76	65.6	65.61	68.39	70.38
2826	.	.	.	59.37	66.9	.
2827	54.99	66.86	61.23	.	60.24	.
2828	.	.	.	71.47	72.84	.
2829	.	.	.	70.42	.	62.98
2830	74.38	73.88	81.19	.	.	.
2831	39.81	50.8	.	.	.	.
2832	53.03	59.46	64.23	69	75.3	76.2
2833	50.88	52.87	59.93	67.78	64.21	.
2834	41.55	35.84	34.42	39.48	36.16	.
2835	.	.	.	50.82	.	.
2836	40.9	41.78	44.71	.	59.31	.
2837	.	.	.	67.57	75.37	80.16
2838	.	.	.	56.68	.	63.03
2839	53.59	.	63.66	.	.	.
2840	59.04	63.47	63.28	55.99	.	.
2841	39.08	.	38.94	49.36	.	.
2842	43.78	54.94	49.54	42.37	62.73	.
2843	.	.	.	65.7	69.96	66.09
2844	50.99	55.28	56.19	64.19	.	71.24
2845	.	.	.	73.15	.	.
2846	.	.	.	76.16	84.68	84.14
2847	54.03	48.49	.	.	.	.
2848	58.75	57.44	67.85	70.68	.	.
2849	35.33	50.3	.	.	.	.
2850	58.26	60.71	71.32	66.03	.	67.04
2851	37.28	44.76	49.2	51.31	46.59	46.85
2852	.	.	.	40.4	57.87	.
2853	59.58	59.42	66.5	69.24	72.79	65.29
2854	50.04	40.82	63.84	.	81.44	.
2855	.	.	.	.	.	.
2856	.	.	.	82.04	.	.
2857	.	.	.	42.11	61.49	.
2858	49.04	59.21	59.96	59.36	.	.
2859	.	.	.	69.22	72.02	75.39
2860	57.78	58.88	67.87	72.46	.	75.52
2861	53	49.58	58.56	.	57.29	50.16
2862	49.21	54.63	56.64	.	60.23	.
2863	40.36	50.5	.	61.11	.	.
2864	59.84	62.81	70.87	72.44	75.5	77.72
2865	.	.	.	61.23	68.78	69.86
2866	63.96	65.1	65.92	66.65	73.24	77.36
2867	42.42	54.61	59.21	.	.	61.98
2868	.	.	.	59.41	59.49	.
2869	.	.	.	55.48	.	.
2870	35.18	34.81	51.07	48.45	46.37	.
2871	.	.	.	72.66	.	.
2872	52.15	62.18	57.93	61.56	67.67	66.83
2873	.	35.12	.	.	.	.
2874	50	46.86	.	.	.	.
2875	.	.	.	58.99	60.64	.
2876	.	.	.	54.6	.	.
2877	.	.	.	72.91	81.34	82.07
2878	55.74	62.26	61.61	68.06	68.49	.
2879	57.44	59.16	61.73	67.99	73.05	.
2880	.	.	.	74.23	75.91	72.02
2881	.	.	.	64.66	.	.
2882	.	.	.	54.21	60.86	57.38
2883	.	.	.	79.31	81.32	.
2884	.	.	.	56.96	69.57	77.91
2885	43.85	44.43	55.68	51.92	55.64	46.37
2886	69.44	69.27	78.52	84.22	86.51	86.39
2887	.	.	.	59.71	.	.
2888	52.98	.	.	.	60.66	55.84
2889	.	.	.	55.41	59.35	.
2890	.	.	.	70.47	72.92	.
2891	.	.	.	62.69	57.13	61.23
2892	.	.	.	61.56	62.86	63.8
2893	48.76	.	.	.	.	.
2894	60	57.06	68.34	74.51	73.5	72.13
2895	.	.	.	.	72.95	72.31
2896	.	.	.	65.74	.	.
2897	48.33	.	50.1	54.09	60.95	54.35
2898	.	.	.	68.77	64.91	72.83
2899	.	.	.	71.11	68.26	60.3
2900	.	.	.	65.1	66.94	67.25
2901	50.6	62.3	69.28	77.34	72.03	66.75
2902	.	.	.	70.83	68.88	72.47
2903	44.39	47.89	61.58	60.28	64.58	.
2904	61.78	69.3	72.32	72.73	.	.
2905	.	.	.	44.64	46.92	48.37
2906	.	.	.	64.47	62.11	.
2907	.	.	.	70.04	.	69.51
2908	49.6	50.63	56.94	54.47	58.76	53.4
2909	48.54	49.65	53.08	.	.	.
2910	.	.	.	44.48	.	.
2911	44.19	46.51	48.63	47.43	52.25	47.44
2912	34.08	.	.	.	.	.
2913	51.26	.	.	.	.	61.41
2914	63.57	63.12	75.4	.	.	.
2915	.	.	.	58.87	58.18	55.14
2916	39.55	42.78	.	.	.	.
2917	.	.	.	57.79	63.2	63.43
2918	73.49	76.51	74.7	84.15	85.37	87.36
2919	.	.	.	36.97	39.4	34.42
2920	.	.	.	68.47	69.78	63.65
2921	44.1	46.04	52.2	52.06	73.19	.
2922	.	.	.	63.71	.	63.48
2923	.	.	.	60.34	62.6	60.2
2924	67.51	62.71	.	.	.	.
2925	.	.	.	71.53	76.9	78.11
2926	55.81	53.86	.	65.18	69.2	.
2927	46.4	52.07	59.82	.	.	.
2928	73.16	67.37	78.06	82.52	82.07	.
2929	.	.	.	54.02	.	.
2930	.	.	.	67.82	62.67	.
2931	38.97	.	.	.	.	.
2932	.	.	.	58.71	62.99	64.43
2933	.	.	.	90.72	84.83	89.69
2934	.	.	.	41.87	.	.
2935	58.81	66.65	66.17	68.67	70.7	72.46
2936	53.14	54.54	60.7	63.02	67.35	64.17
2937	60.42	.	.	.	.	.
2938	.	.	.	70.49	76.05	78.77
2939	51.02	52.41	54.5	45.29	.	.
2940	51.38	58.95	61.7	63.59	63.71	65.34
2941	33.41	25.16	.	.	.	.
2942	.	.	.	80.18	79.67	.
2943	.	.	.	48.81	61.11	.
2944	45.57	51.42	54.94	51.68	53.75	50.87
2945	.	.	.	60.22	59.62	66.27
2946	.	.	.	52.67	58.39	62.39
2947	40.7	53.67	56.97	55.02	55.83	56.53
2948	.	.	.	59.13	53.68	52.92
2949	.	.	.	60.15	.	.
2950	.	.	.	62.04	.	.
2951	.	.	.	.	.	.
2952	.	.	.	65.29	65	66.14
2953	78.3	76.4	77.6	86.33	84.54	81.26
2954	.	.	.	52.69	69.28	.
2955	56.91	55.3	70.43	71.3	67.96	69.2
2956	59.86	56.25	66.25	66.49	70.4	.
2957	66.49	67.77	71.63	79.52	80.14	83.73
2958	.	.	.	54.8	.	.
2959	.	.	.	61.16	.	.
2960	.	.	.	65.44	69.59	68.78
2961	.	.	.	52.19	50.61	50.2
2962	58.79	54.56	65.1	69.82	71.25	.
2963	.	.	.	56.48	67.36	66.74
2964	.	.	.	74.66	80.12	82.07
2965	.	.	.	52.18	53.21	.
2966	.	.	.	75.51	85.96	86.23
2967	41.09	48.23	57.29	60.25	.	59.86
2968	.	.	.	58.93	65.82	63.25
2969	39.7	52.34	54.96	51.85	.	48.92
